Minutes60UTC,PriceArea,Minutes60DK,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,aFRRUpMW,aFRRDownMW,aFRRVWAUpEUR,aFRRVWADownEUR,aFRRVWAUpDKK,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceDownEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownDKK
2025-09-19T16:00:00.0,DK1,2025-09-19T18:00:00.0,-12.71,-94.8625,103.0,0.1225,-19.3625,24.745,-11.685,184.685,-87.21249999999999,103.0,-7.5249999999999995,768.74,-56.16499999999999
2025-09-19T17:00:00.0,DK1,2025-09-19T19:00:00.0,106.05000000000001,791.5049999999999,141.4,2.1574999999999998,-7.7425,98.4025,-0.49750000000000005,734.4275,-3.7125000000000004,146.0,80.7,1089.6725,602.305
2025-09-19T18:00:00.0,DK1,2025-09-19T20:00:00.0,31.395,234.315,142.7,3.44,-0.7000000000000001,274.6725,19.177500000000002,2050.0175,143.1325,142.7,39.2025,1065.04,292.5875
2025-09-19T19:00:00.0,DK1,2025-09-19T21:00:00.0,22.0075,164.2525,111.82,1.4275,-0.7474999999999999,51.072500000000005,22.0075,381.18,164.2525,111.82,58.707499999999996,834.57,438.165
2025-09-19T20:00:00.0,DK1,2025-09-19T22:00:00.0,29.635,221.1825,86.04,0.2675,-3.2724999999999995,3.54,10.455,26.4225,78.0325,111.5525,72.7275,832.5699999999999,542.8
2025-09-19T21:00:00.0,DK1,2025-09-19T23:00:00.0,57.065000000000005,425.90250000000003,78.93,0.0125,-12.9625,4.2,-7.1725,31.3475,-53.53,88.42,57.4925,659.92,429.095
2025-09-19T22:00:00.0,DK1,2025-09-20T00:00:00.0,29.9075,223.215,87.24,0.0975,-1.97,22.7625,15.799999999999997,169.89,117.92249999999999,87.24,58.7225,651.12,438.2775
2025-09-19T23:00:00.0,DK1,2025-09-20T01:00:00.0,27.2625,203.47500000000002,77.91,1.555,-0.73,44.8225,27.2625,334.53,203.47500000000002,77.91,47.75,581.48,356.3825
2025-09-20T00:00:00.0,DK1,2025-09-20T02:00:00.0,7.4525,55.62499999999999,74.99,0.5925,-1.1400000000000001,33.305,16.4025,248.57250000000002,122.4225,74.99,29.957500000000003,559.69,223.59000000000003
2025-09-20T01:00:00.0,DK1,2025-09-20T03:00:00.0,15.289999999999997,114.115,74.8,1.3825,-0.09,83.535,32.1425,623.4625,239.89249999999998,74.8,26.4325,558.27,197.2775
2025-09-20T02:00:00.0,DK1,2025-09-20T04:00:00.0,63.2825,472.31250000000006,74.79,2.005,-0.2675,42.405,32.045,316.485,239.1675,74.79,51.8725,558.2,387.15250000000003
2025-09-20T03:00:00.0,DK1,2025-09-20T05:00:00.0,80.21,598.65,80.21,0.235,-0.8274999999999999,7.784999999999999,30.067500000000003,58.1,224.40999999999997,80.21,59.129999999999995,598.65,441.32
2025-09-20T04:00:00.0,DK1,2025-09-20T06:00:00.0,91.3575,681.8425000000001,88.51,2.4124999999999996,-0.3475,57.209999999999994,4.94,426.985,36.87,88.51,60.8775,660.59,454.36
2025-09-20T05:00:00.0,DK1,2025-09-20T07:00:00.0,156.02,1164.4525,86.97,1.4900000000000002,-0.25,55.9225,28.7825,417.37750000000005,214.815,171.7625,77.22749999999999,1281.9475,576.3875
2025-09-20T06:00:00.0,DK1,2025-09-20T08:00:00.0,17.315,129.2325,75.29,1.3125,-1.1425,35.857499999999995,18.9825,267.625,141.6775,75.29,33.6725,561.93,251.3125
2025-09-20T07:00:00.0,DK1,2025-09-20T09:00:00.0,2.3625000000000003,17.6325,24.9,4.1274999999999995,-0.7575000000000001,137.2,2.3625000000000003,1023.9925,17.6325,30.674999999999997,23.737499999999997,228.94250000000002,177.165
2025-09-20T08:00:00.0,DK1,2025-09-20T10:00:00.0,1007.735,7521.227499999999,3.02,22.235,-8.95,1003.985,-4.8025,7493.24,-35.8425,39.75,3.02,296.6725,22.54
2025-09-20T09:00:00.0,DK1,2025-09-20T11:00:00.0,28.3275,211.4225,2.0,4.3525,-3.745,31.112499999999997,-2.2125,232.2075,-16.515,4.415,-0.4750000000000001,32.9525,-3.5474999999999994
2025-09-20T10:00:00.0,DK1,2025-09-20T12:00:00.0,-7.585,-56.6075,1.59,9.174999999999999,-3.1350000000000002,65.9725,6.135,492.3875,45.7875,1.59,-7.585,11.87,-56.6075
2025-09-20T11:00:00.0,DK1,2025-09-20T13:00:00.0,-11.6725,-87.11749999999999,0.25,1.4725000000000001,-10.4625,11.6325,-0.9050000000000002,86.8175,-6.7524999999999995,0.25,-10.030000000000001,1.87,-74.86
2025-09-20T12:00:00.0,DK1,2025-09-20T14:00:00.0,-9.245000000000001,-68.9975,0.08,8.997499999999999,-0.9924999999999999,68.725,9.0575,512.9275,67.6,0.08,-9.245000000000001,0.6,-68.9975
2025-09-20T13:00:00.0,DK1,2025-09-20T15:00:00.0,-2.345,-17.5,1.43,2.2600000000000002,-1.975,28.4975,3.4175,212.6925,25.5075,6.78,-1.4275,50.6025,-10.655
2025-09-20T14:00:00.0,DK1,2025-09-20T16:00:00.0,9.8675,73.6475,26.36,8.387500000000001,-1.1525,179.60500000000002,0.02749999999999997,1340.4825,0.20500000000000007,34.5375,13.595,257.77250000000004,101.4675
2025-09-20T15:00:00.0,DK1,2025-09-20T17:00:00.0,45.120000000000005,336.75,93.84,4.175000000000001,-2.9925,95.4725,12.5525,712.5575,93.6875,96.6175,52.6075,721.0999999999999,392.6325
2025-09-20T16:00:00.0,DK1,2025-09-20T18:00:00.0,33.715,251.63,122.73,3.4725,-0.1275,102.145,20.4525,762.36,152.6475,122.73,36.487500000000004,916.0,272.3225
2025-09-20T17:00:00.0,DK1,2025-09-20T19:00:00.0,8.5425,63.755,128.62,0.0875,-6.09,25.647499999999997,8.5425,191.42000000000002,63.755,128.62,56.474999999999994,959.96,421.5
2025-09-20T18:00:00.0,DK1,2025-09-20T20:00:00.0,27.6925,206.6825,99.08,1.29,-0.755,86.8375,27.6925,648.1125000000001,206.6825,99.08,52.32750000000001,739.48,390.55
2025-09-20T19:00:00.0,DK1,2025-09-20T21:00:00.0,262.815,1961.52,81.95,3.0475,-4.842499999999999,108.82,13.8475,812.1775,103.35,363.2525,81.95,2711.1349999999998,611.63
2025-09-20T20:00:00.0,DK1,2025-09-20T22:00:00.0,-22.330000000000002,-166.66,70.06,0.06,-39.6075,6.2425,-21.7775,46.59,-162.5375,70.06,13.515,522.89,100.8725
2025-09-20T21:00:00.0,DK1,2025-09-20T23:00:00.0,-10.0,-74.63,47.21,2.6399999999999997,-8.8675,14.8325,-1.4825000000000004,110.7025,-11.062500000000002,47.21,-10.0,352.35,-74.63
2025-09-20T22:00:00.0,DK1,2025-09-21T00:00:00.0,-14.735,-109.97,8.07,0.8325,-11.3125,30.44,-9.280000000000001,227.19,-69.26,8.07,-7.8325,60.23,-58.455
2025-09-20T23:00:00.0,DK1,2025-09-21T01:00:00.0,-0.27249999999999996,-2.0375000000000014,3.7,2.1174999999999997,-11.8625,56.675,-14.33,422.9925,-106.95249999999999,3.7,-1.0250000000000001,27.61,-7.65
2025-09-21T00:00:00.0,DK1,2025-09-21T02:00:00.0,2.38,17.7625,3.4,0.2775,-1.8575,20.132500000000004,-3.3925,150.2575,-25.32,3.6574999999999998,0.815,27.3,6.0825
2025-09-21T01:00:00.0,DK1,2025-09-21T03:00:00.0,91.6525,684.0475,1.65,5.5075,-0.6625,91.6525,0.08499999999999996,684.0475,0.6350000000000002,2.51,0.057499999999999996,18.73,0.42749999999999977
2025-09-21T02:00:00.0,DK1,2025-09-21T04:00:00.0,3.255,24.295,1.62,0.065,-4.874999999999999,3.88,-5.4525,28.9575,-40.695,3.255,0.9475,24.295,7.069999999999999
2025-09-21T03:00:00.0,DK1,2025-09-21T05:00:00.0,5.6575,42.224999999999994,-0.01,0.21,-25.0675,11.67,-83.7925,87.1,-625.385,2.7525,-0.01,20.545,-0.07
2025-09-21T04:00:00.0,DK1,2025-09-21T06:00:00.0,-10.0825,-75.2475,-0.01,0.0,-13.795,0.0,-17.185000000000002,0.0,-128.2575,1.1,-2.94,8.2125,-21.9425
2025-09-21T05:00:00.0,DK1,2025-09-21T07:00:00.0,-62.78500000000001,-468.595,1.04,0.0,-41.482499999999995,0.0,-76.335,0.0,-569.725,3.4300000000000006,-2.2475000000000005,25.5975,-16.774999999999995
2025-09-21T06:00:00.0,DK1,2025-09-21T08:00:00.0,-41.1725,-307.28999999999996,3.01,0.395,-28.835,34.5925,-41.1725,258.18,-307.28999999999996,3.01,-9.184999999999999,22.47,-68.55
2025-09-21T07:00:00.0,DK1,2025-09-21T09:00:00.0,-12.254999999999999,-91.4625,1.31,0.6375,-2.395,17.165,-3.865,128.11249999999998,-28.847500000000004,1.31,-7.6175,9.78,-56.849999999999994
2025-09-21T08:00:00.0,DK1,2025-09-21T10:00:00.0,-26.432500000000005,-197.27999999999997,0.0,1.6775,-11.105,25.3525,-26.432500000000005,189.21750000000003,-197.27999999999997,0.7,-2.5,5.225,-18.6575
2025-09-21T09:00:00.0,DK1,2025-09-21T11:00:00.0,-9.9525,-74.28,-0.09,6.05,-1.825,48.405,-1.0899999999999999,361.27250000000004,-8.134999999999998,2.235,-5.07,16.68,-37.84
2025-09-21T10:00:00.0,DK1,2025-09-21T12:00:00.0,-63.087500000000006,-470.855,-1.2,0.395,-22.229999999999997,7.6975,-60.86500000000001,57.4525,-454.26750000000004,1.8125000000000002,-1.2674999999999998,13.525,-9.4625
2025-09-21T11:00:00.0,DK1,2025-09-21T13:00:00.0,-21.715,-162.07,-1.61,3.4274999999999998,-10.934999999999999,22.6025,-21.715,168.6925,-162.07,0.645,-1.61,4.8125,-12.02
2025-09-21T12:00:00.0,DK1,2025-09-21T14:00:00.0,-15.0875,-112.605,-1.31,1.2850000000000001,-8.4975,16.197499999999998,-14.252500000000001,120.89,-106.3725,2.5324999999999998,-1.31,18.9025,-9.78
2025-09-21T13:00:00.0,DK1,2025-09-21T15:00:00.0,-0.34500000000000003,-2.5725000000000002,-0.01,5.1925,-0.30250000000000005,327.17749999999995,4.08,2441.8875,30.450000000000003,4.92,-0.34500000000000003,36.722500000000004,-2.5725000000000002
2025-09-21T14:00:00.0,DK1,2025-09-21T16:00:00.0,-136.215,-1016.6400000000001,0.27,10.879999999999999,-16.6525,753.75,-124.975,5625.6125,-932.7500000000001,0.27,-10.8475,2.02,-80.9575
2025-09-21T15:00:00.0,DK1,2025-09-21T17:00:00.0,-30.0475,-224.26,3.05,4.815,-11.2475,426.96999999999997,-28.845,3186.6924999999997,-215.285,3.05,-11.93,22.76,-89.0375
2025-09-21T16:00:00.0,DK1,2025-09-21T18:00:00.0,-20.8125,-155.3325,4.3,1.3825,-10.86,42.292500000000004,-16.085,315.65,-120.05000000000001,4.3,-10.0,32.09,-74.63
2025-09-21T17:00:00.0,DK1,2025-09-21T19:00:00.0,21.662499999999998,161.6775,69.94,0.425,-12.497500000000002,15.4575,-3.2200000000000006,115.3675,-24.0325,69.94,61.935,522.0,462.2525
2025-09-21T18:00:00.0,DK1,2025-09-21T20:00:00.0,22.8975,170.89749999999998,40.4,5.135,-0.52,85.1,2.6975,635.1400000000001,20.1325,60.1825,40.4,449.16999999999996,301.53
2025-09-21T19:00:00.0,DK1,2025-09-21T21:00:00.0,19.015,141.9175,41.99,0.0425,-7.095,4.8,-5.727500000000001,35.825,-42.747499999999995,59.0075,35.3675,440.4,263.9625
2025-09-21T20:00:00.0,DK1,2025-09-21T22:00:00.0,40.964999999999996,305.74,14.07,0.105,-3.6774999999999998,6.9925,18.67,52.19,139.345,62.855,14.07,469.115,105.01
2025-09-21T21:00:00.0,DK1,2025-09-21T23:00:00.0,-4.425,-33.025000000000006,20.05,0.005,-11.02,6.6225,-1.2274999999999991,49.4275,-9.160000000000004,30.400000000000002,10.842500000000001,226.8875,80.9225
2025-09-21T22:00:00.0,DK1,2025-09-22T00:00:00.0,12.975,96.84,3.07,8.7325,-9.945,72.9875,11.157499999999999,544.7425000000001,83.275,10.345,-2.5300000000000002,77.20750000000001,-18.8825
2025-09-21T23:00:00.0,DK1,2025-09-22T01:00:00.0,12.934999999999999,96.5425,3.9,0.3675,-5.9625,17.2925,16.4875,129.0625,123.05500000000002,6.122499999999999,3.2625,45.69500000000001,24.35
2025-09-22T00:00:00.0,DK1,2025-09-22T02:00:00.0,15.067499999999999,112.455,4.02,3.0725000000000002,-0.76,28.4125,14.942499999999999,212.0575,111.5225,4.27,1.3399999999999999,31.87,10.0
2025-09-22T01:00:00.0,DK1,2025-09-22T03:00:00.0,2.6824999999999997,20.02,4.02,1.1475000000000002,-0.65,19.5775,26.5475,146.115,198.1375,4.02,0.6725,30.0,5.02
2025-09-22T02:00:00.0,DK1,2025-09-22T04:00:00.0,20.222499999999997,150.93,3.1,5.4,-6.965000000000001,37.129999999999995,2.3549999999999995,277.12,17.575000000000003,10.360000000000001,0.84,77.32249999999999,6.2700000000000005
2025-09-22T03:00:00.0,DK1,2025-09-22T05:00:00.0,12.27,91.57750000000001,3.34,2.4924999999999997,-0.26,26.76,31.4525,199.7225,234.7475,3.91,0.16999999999999993,29.185000000000002,1.2699999999999996
2025-09-22T04:00:00.0,DK1,2025-09-22T06:00:00.0,37.6875,281.28,5.92,8.795000000000002,-0.5725,76.9025,3.325,573.9625,24.815,32.995,4.1899999999999995,246.2575,31.27
2025-09-22T05:00:00.0,DK1,2025-09-22T07:00:00.0,753.305,5622.29,50.0,2.5524999999999998,-7.5175,46.4225,1.165,346.47499999999997,8.695,753.305,50.0,5622.29,373.18
2025-09-22T06:00:00.0,DK1,2025-09-22T08:00:00.0,136.44,1018.3200000000002,100.72,5.8975,-0.2025,124.86500000000001,8.5425,931.9275,63.75749999999999,161.155,76.005,1202.7800000000002,567.26
2025-09-22T07:00:00.0,DK1,2025-09-22T09:00:00.0,396.22749999999996,2957.245,22.72,5.6025,-3.785,262.2525,5.1975,1957.3225,38.79249999999999,322.52,22.72,2407.1275,169.57
2025-09-22T08:00:00.0,DK1,2025-09-22T10:00:00.0,68.2175,509.1425,4.4,3.6725000000000003,-13.997499999999999,53.9825,-1.5374999999999992,402.9,-11.475000000000001,37.807500000000005,3.765,282.175,28.1
2025-09-22T09:00:00.0,DK1,2025-09-22T11:00:00.0,-8.86,-66.1225,3.02,0.4175,-35.65,8.6275,-88.3425,64.3925,-659.3425000000001,5.3975,-2.0300000000000002,40.285,-15.149999999999997
2025-09-22T10:00:00.0,DK1,2025-09-22T12:00:00.0,-9.7575,-72.82499999999999,2.31,0.7525,-13.9875,16.9775,-7.16,126.7125,-53.44,2.31,1.4725000000000001,17.24,10.9925
2025-09-22T11:00:00.0,DK1,2025-09-22T13:00:00.0,0.22250000000000025,1.6624999999999992,2.4,1.8325,-29.17,16.8125,-72.6125,125.48,-541.9425,3.475,0.525,25.935,3.9175
2025-09-22T12:00:00.0,DK1,2025-09-22T14:00:00.0,-2.575,-19.2175,3.03,0.015,-28.8125,2.35,-181.1625,17.540000000000003,-1352.105,3.6624999999999996,-0.4149999999999999,27.3325,-3.0975
2025-09-22T13:00:00.0,DK1,2025-09-22T15:00:00.0,6.967499999999999,52.002500000000005,2.4,0.175,-16.075000000000003,8.3125,0.8400000000000004,62.040000000000006,6.269999999999999,6.3725,2.2649999999999997,47.56,16.905
2025-09-22T14:00:00.0,DK1,2025-09-22T16:00:00.0,6.757499999999999,50.434999999999995,3.06,0.145,-20.067500000000003,10.9925,-23.147499999999997,82.045,-172.76,6.704999999999999,2.8225,50.042500000000004,21.065
2025-09-22T15:00:00.0,DK1,2025-09-22T17:00:00.0,304.7575,2274.56,77.91,0.0,-66.4325,0.0,-142.32,0.0,-1062.2075,362.96750000000003,66.8075,2709.0099999999998,498.6175
2025-09-22T16:00:00.0,DK1,2025-09-22T18:00:00.0,180.665,1348.395,128.08,1.3625,-8.6875,81.41,17.1475,607.6025,127.97999999999999,171.24,75.3525,1278.0525,562.395
2025-09-22T17:00:00.0,DK1,2025-09-22T19:00:00.0,220.0325,1642.2125,140.92,0.0,-43.2275,0.0,-0.3149999999999997,0.0,-2.3549999999999995,254.70999999999998,109.6425,1901.0300000000002,818.3199999999999
2025-09-22T18:00:00.0,DK1,2025-09-22T20:00:00.0,83.1125,620.3075,130.0,0.0,-57.195,0.0,-0.48500000000000004,0.0,-3.6225000000000005,202.1,110.2925,1508.3700000000001,823.165
2025-09-22T19:00:00.0,DK1,2025-09-22T21:00:00.0,765.1275,5710.5275,114.24,2.7600000000000002,-40.449999999999996,524.6324999999999,-13.495000000000001,3915.595,-100.72000000000001,389.52250000000004,114.24,2907.1975,852.63
2025-09-22T20:00:00.0,DK1,2025-09-22T22:00:00.0,158.64,1184.0075000000002,97.72,0.13,-43.2875,16.44,-104.2075,122.69999999999999,-777.7524999999999,206.31,50.05,1539.7925,373.545
2025-09-22T21:00:00.0,DK1,2025-09-22T23:00:00.0,46.184999999999995,344.7,89.99,10.607500000000002,-10.9175,1466.7875,2.86,10947.3675,21.345,89.99,46.184999999999995,671.64,344.7
2025-09-22T22:00:00.0,DK1,2025-09-23T00:00:00.0,20.5275,153.20499999999998,88.6,11.517499999999998,-0.6199999999999999,1756.99,28.619999999999997,13113.295000000002,213.605,143.5,34.945,1071.0149999999999,260.81
2025-09-22T23:00:00.0,DK1,2025-09-23T01:00:00.0,19.355,144.455,90.0,1.4575,-10.68,518.7,22.674999999999997,3871.3175,169.235,90.0,53.775000000000006,671.72,401.35
2025-09-23T00:00:00.0,DK1,2025-09-23T02:00:00.0,-4.2025,-31.367500000000003,89.73,0.9,-29.017500000000002,32.03,6.772500000000001,239.0825,50.55,89.73,28.01,669.77,209.0775
2025-09-23T01:00:00.0,DK1,2025-09-23T03:00:00.0,3.125,23.33,89.93,0.875,-16.3975,56.129999999999995,12.665000000000001,418.97249999999997,94.535,89.93,3.125,671.26,23.33
2025-09-23T02:00:00.0,DK1,2025-09-23T04:00:00.0,3.165,23.625,91.34,0.005,-28.965000000000003,0.02,4.02,0.15,30.004999999999995,91.34,20.695,681.79,154.47250000000003
2025-09-23T03:00:00.0,DK1,2025-09-23T05:00:00.0,2.38,17.77,98.11,9.729999999999999,-7.0375000000000005,1206.9,25.7,9008.665,191.8325,98.11,2.38,732.32,17.77
2025-09-23T04:00:00.0,DK1,2025-09-23T06:00:00.0,123.0625,918.5775,122.01,5.757499999999999,-39.17,968.155,-241.4175,7226.6,-1802.0124999999998,235.20749999999998,62.010000000000005,1755.66,462.8625
2025-09-23T05:00:00.0,DK1,2025-09-23T07:00:00.0,12.65,94.425,172.36,6.1325,-14.149999999999999,646.2975,12.055,4824.16,89.9825,172.36,41.464999999999996,1286.55,309.5075
2025-09-23T06:00:00.0,DK1,2025-09-23T08:00:00.0,0.14750000000000085,1.1025000000000063,162.8,0.06,-41.11,47.9875,0.14750000000000085,358.1925,1.1025000000000063,162.8,46.84,1215.19,349.63
2025-09-23T07:00:00.0,DK1,2025-09-23T09:00:00.0,3.9450000000000003,29.447499999999998,125.76,4.5375,-0.0575,140.0075,49.98,1045.055,373.07,125.76,3.9450000000000003,938.71,29.447499999999998
2025-09-23T08:00:00.0,DK1,2025-09-23T10:00:00.0,60.3425,450.415,93.92,9.68,-0.26,487.90999999999997,21.417499999999997,3641.9049999999997,159.8675,97.06500000000001,29.924999999999997,724.5250000000001,223.36999999999998
2025-09-23T09:00:00.0,DK1,2025-09-23T11:00:00.0,-160.665,-1199.2499999999998,85.51,3.8325,-36.9575,155.13750000000002,-149.64500000000004,1157.9925,-1116.995,85.51,2.5700000000000003,638.27,19.185
2025-09-23T10:00:00.0,DK1,2025-09-23T12:00:00.0,58.620000000000005,437.555,77.54,0.45249999999999996,-3.8,14.36,32.535,107.185,242.85250000000002,77.54,44.34,578.78,330.96500000000003
2025-09-23T11:00:00.0,DK1,2025-09-23T13:00:00.0,65.96000000000001,492.345,74.24,3.3275,-2.655,110.97500000000001,34.43,828.3499999999999,256.9975,90.3125,52.7525,674.12,393.76
2025-09-23T12:00:00.0,DK1,2025-09-23T14:00:00.0,117.22,874.9625000000001,74.25,3.4400000000000004,-6.4399999999999995,213.02499999999998,34.545,1590.085,257.85499999999996,105.9375,55.442499999999995,790.7450000000001,413.8375
2025-09-23T13:00:00.0,DK1,2025-09-23T15:00:00.0,84.17750000000001,628.325,84.11,1.4575,-6.807499999999999,202.645,38.3325,1512.6025,286.125,84.17750000000001,71.1375,628.325,530.99
2025-09-23T14:00:00.0,DK1,2025-09-23T16:00:00.0,85.825,640.6225000000001,85.76,1.4000000000000001,-3.0,43.61,41.4775,325.51750000000004,309.6,128.4825,52.4025,959.0324999999999,391.1475
2025-09-23T15:00:00.0,DK1,2025-09-23T17:00:00.0,18.589999999999996,138.76000000000002,102.9,1.9224999999999999,-7.1899999999999995,76.36,14.772499999999999,569.9749999999999,110.2675,102.9,21.722499999999997,768.08,162.14000000000001
2025-09-23T16:00:00.0,DK1,2025-09-23T18:00:00.0,49.4025,368.75500000000005,136.83,6.3475,-0.23,261.3175,26.060000000000002,1950.5549999999998,194.51999999999998,136.83,50.0125,1021.34,373.31000000000006
2025-09-23T17:00:00.0,DK1,2025-09-23T19:00:00.0,2.6975,20.134999999999998,149.58,6.1925,-0.0225,162.5175,14.36,1213.08,107.1875,149.58,2.6975,1116.51,20.134999999999998
2025-09-23T18:00:00.0,DK1,2025-09-23T20:00:00.0,12.495000000000001,93.2675,115.82,0.9675,-6.6475,25.555,33.230000000000004,190.75,248.04000000000002,115.82,23.39,864.52,174.59
2025-09-23T19:00:00.0,DK1,2025-09-23T21:00:00.0,23.1125,172.52,94.02,0.605,-2.7025,24.375,41.4325,181.945,309.265,94.02,26.125,701.79,195.005
2025-09-23T20:00:00.0,DK1,2025-09-23T22:00:00.0,38.31,285.9575,84.91,3.4274999999999998,-3.3449999999999998,51.272499999999994,24.7925,382.71500000000003,185.06,84.91,50.510000000000005,633.79,377.02000000000004
2025-09-23T21:00:00.0,DK1,2025-09-23T23:00:00.0,178.89499999999998,1335.3274999999999,84.1,3.9074999999999998,-0.675,120.5525,39.4325,899.8399999999999,294.33500000000004,94.42,84.1,704.78,627.75
2025-09-23T22:00:00.0,DK1,2025-09-24T00:00:00.0,79.5125,593.505,82.67,0.6875,-3.8425000000000002,62.265,50.5925,464.76500000000004,377.635,91.2625,76.54,681.2125,571.315
2025-09-23T23:00:00.0,DK1,2025-09-24T01:00:00.0,82.395,615.0225,82.32,2.9425,-1.0975000000000001,71.1475,47.01,531.0675,350.89750000000004,86.975,72.785,649.2075,543.29
2025-09-24T00:00:00.0,DK1,2025-09-24T02:00:00.0,38.620000000000005,288.2575,81.61,0.0,-12.510000000000002,0.0,32.2625,0.0,240.805,81.61,44.6875,609.13,333.5425
2025-09-24T01:00:00.0,DK1,2025-09-24T03:00:00.0,88.235,658.5775,77.95,3.0025,-0.955,64.075,70.875,478.2475,529.0025,96.2175,69.9675,718.1574999999999,522.23
2025-09-24T02:00:00.0,DK1,2025-09-24T04:00:00.0,251.505,1877.2125,78.59,2.475,-1.785,57.0325,61.432500000000005,425.685,458.5275,251.505,78.59,1877.2125,586.59
2025-09-24T03:00:00.0,DK1,2025-09-24T05:00:00.0,113.68,848.4949999999999,82.67,1.9275,-1.2200000000000002,58.0875,45.965,433.56,343.08000000000004,118.01250000000002,71.25,880.8325,531.8025
2025-09-24T04:00:00.0,DK1,2025-09-24T06:00:00.0,358.065,2672.5625,109.76,2.5149999999999997,-4.157500000000001,188.0125,56.11,1403.3075,418.8,330.7675,97.94500000000001,2468.815,731.0525
2025-09-24T05:00:00.0,DK1,2025-09-24T07:00:00.0,119.8275,894.3774999999999,118.01,1.8125,-3.86,107.15,51.635,799.7549999999999,385.4,119.8275,96.25999999999999,894.3774999999999,718.4725
2025-09-24T06:00:00.0,DK1,2025-09-24T08:00:00.0,42.9475,320.5575,120.45,23.177500000000002,0.0,2532.3125,0.0,18900.927499999998,0.0,120.45,42.9475,899.03,320.5575
2025-09-24T07:00:00.0,DK1,2025-09-24T09:00:00.0,242.18,1807.6075,107.0,6.865,-0.10500000000000001,387.31,37.5875,2890.8425,280.54999999999995,107.0,64.9175,798.64,484.53999999999996
2025-09-24T08:00:00.0,DK1,2025-09-24T10:00:00.0,415.0825,3098.135,85.54,3.0925,-18.2,418.96750000000003,14.9275,3127.1324999999997,111.42000000000002,112.5725,74.02000000000001,840.23,552.4775
2025-09-24T09:00:00.0,DK1,2025-09-24T11:00:00.0,-71.8675,-536.4125,70.09,1.6325000000000003,-35.0075,67.655,-169.72750000000002,504.97,-1266.83,95.945,63.9775,716.12,477.5174999999999
2025-09-24T10:00:00.0,DK1,2025-09-24T12:00:00.0,21.65,161.5925,27.1,30.459999999999997,-0.035,209.8675,17.4575,1566.4299999999998,130.3,34.3225,21.65,256.18,161.5925
2025-09-24T11:00:00.0,DK1,2025-09-24T13:00:00.0,5.3725000000000005,40.1025,10.66,39.2925,-0.005,144.99,2.0525,1082.19,15.32,16.347499999999997,5.985,122.02,44.675
2025-09-24T12:00:00.0,DK1,2025-09-24T14:00:00.0,8.025,59.8975,9.9,15.180000000000001,-1.0075,68.0325,10.055,507.78499999999997,75.05,11.055,5.055,82.51249999999999,37.730000000000004
2025-09-24T13:00:00.0,DK1,2025-09-24T15:00:00.0,83.9225,626.39,15.0,1.815,-17.945,60.6025,-58.735,452.3325,-438.38999999999993,44.695,15.0,333.6,111.96
2025-09-24T14:00:00.0,DK1,2025-09-24T16:00:00.0,-21.8825,-163.33,66.1,1.185,-66.41,135.1775,-113.705,1008.9525,-848.6825000000001,66.1,47.089999999999996,493.36,351.475
2025-09-24T15:00:00.0,DK1,2025-09-24T17:00:00.0,44.56,332.5925,85.69,9.48,-0.015,185.475,19.325,1384.3674999999998,144.24,85.69,44.56,639.58,332.5925
2025-09-24T16:00:00.0,DK1,2025-09-24T18:00:00.0,44.83,334.60749999999996,113.08,7.735,0.0,209.01000000000002,19.9975,1560.03,149.26,113.08,44.83,844.02,334.60749999999996
2025-09-24T17:00:00.0,DK1,2025-09-24T19:00:00.0,42.32,315.8725,115.93,0.455,-5.105000000000001,25.685,52.1,191.7125,388.87,115.93,48.86,865.29,364.685
2025-09-24T18:00:00.0,DK1,2025-09-24T20:00:00.0,16.2275,121.12,113.95,0.455,-6.989999999999999,25.945,28.8175,193.65,215.08999999999997,113.95,21.8525,850.51,163.105
2025-09-24T19:00:00.0,DK1,2025-09-24T21:00:00.0,52.3925,391.055,91.29,2.44,-1.4949999999999999,160.94,54.76,1201.24,408.72499999999997,91.29,55.5525,681.38,414.64
2025-09-24T20:00:00.0,DK1,2025-09-24T22:00:00.0,81.69749999999999,609.78,85.5,3.835,-3.4924999999999997,149.74,41.917500000000004,1117.6425,312.86749999999995,88.445,65.9025,660.1424999999999,491.88750000000005
2025-09-24T21:00:00.0,DK1,2025-09-24T23:00:00.0,72.80000000000001,543.37,69.68,0.15,-26.3575,18.78,1.5775,140.17000000000002,11.774999999999993,109.605,69.68,818.08,520.08
2025-09-24T22:00:00.0,DK1,2025-09-25T00:00:00.0,29.4575,219.87,73.3,0.315,-11.735,7.9125,29.4925,59.057500000000005,220.1325,73.3,50.015,547.1,373.30749999999995
2025-09-24T23:00:00.0,DK1,2025-09-25T01:00:00.0,44.2975,330.6325,69.69,0.0025,-8.73,2.2425,13.905000000000001,16.7375,103.78500000000001,71.0175,61.0625,530.0674999999999,455.76750000000004
2025-09-25T00:00:00.0,DK1,2025-09-25T02:00:00.0,40.805,304.5675,67.81,0.5725,-2.7025,27.165,10.2275,202.76,76.33749999999999,77.22,63.3575,576.37,472.89750000000004
